betaT,delta1,piT,betaS,delta2,piS,ttau,log10TN,w,k1,k2,gamma,T10,T20,I10,c
9.891977546713904e-06,0.38297664994468666,13.010419115419477,2.675008071534864e-06,0.36811967725877776,13.75827923744857,18.75140968937604,7.2686517582691295,0.21667620716222816,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
9.576517461087801e-06,0.33773901900890485,16.620804691948624,7.385646260068515e-07,0.3408364400089968,21.502017130372337,18.623149602998993,7.30038979488622,0.20570623865802204,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
4.779319455416819e-05,0.3904712202244179,14.418740108328112,1.2937116121938896e-06,0.38724345011350386,20.925398538921137,18.75059929480736,6.185098734355062,0.1693096721647651,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
9.172856701859817e-06,0.3709489798646875,8.596630686830416,3.2659919723828164e-06,0.5902018291943553,6.533577614917878,18.503407750745147,8.411627777854527,0.22445372811040482,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.3755157802938901e-05,0.31376006176004273,2.75336144330461,1.6674562539842457e-06,0.44246413256905226,36.6310990752867,18.631741398548865,9.249103685682796,0.1322875016661324,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.3894100120060777e-05,0.34261248799893895,27.624263067353283,2.316515301166722e-07,0.35176621422677395,22.84861276538216,18.507310948063513,8.359435235385416,0.175105626854372,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.3360710831121785e-05,0.4155515966451842,5.6343591707263005,2.2829583739160963e-06,0.5625692077711194,5.26357600073989,18.834033258657286,8.780048291973095,0.23473534523742473,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
7.06195910857743e-05,0.3629511375577533,5.476018882946045,8.150919297685537e-07,0.42850569786801035,27.625631632470867,18.597381420845526,7.78719430100115,0.19047484044192542,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.2609627671254545e-05,0.3455320909634797,3.00091856172709,1.1994262804953014e-06,0.3940870389196186,2.343078764968832,18.58889146838378,7.013640448735378,0.1307851717283499,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
4.2600813893533615e-05,0.3277929633574081,17.330189085698635,1.50582532492295e-06,0.47800156023921647,19.82528174902126,18.539704851941966,9.112951060827308,0.2221413560048175,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
6.487243036026578e-06,0.3534986459847323,7.76677626797871,3.7182271397691274e-07,0.4131174594903031,39.12202890672244,18.745302596282706,9.066004674388045,0.2043706814836244,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.077636128867371e-05,0.37549388873315565,2.7663835943274853,1.0479467984729725e-06,0.40284343423179225,1.6408889090040608,18.884553100393447,8.33104282571337,0.13281570552066002,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
4.1309322459443947e-05,0.37142922051328126,13.763114035351965,3.399903397858208e-06,0.5370115984342125,38.818491501288285,18.8018320414885,8.266732633341793,0.24457321629216555,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.467299915582512e-05,0.3514946107320159,20.628985213079005,1.7070051005521666e-06,0.6331610445135715,6.754665227929125,18.68147303140797,10.02601179546281,0.2211466266276217,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.0700017689911282e-05,0.46676880892813144,9.534340622849294,7.79619459323726e-07,0.3894710099830415,2.9922175356419523,18.595178536413712,8.78094157959624,0.17492238224657458,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
4.605204335831439e-05,0.3946470173954508,18.34812576151929,1.8953516687597548e-06,0.5089747373557155,31.719938681673504,18.676729655331833,9.113703891286546,0.2399223334277072,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.200774591034622e-05,0.31979042481090514,16.45464529091999,1.6918769985804158e-06,0.46489578189190334,17.29043224180103,18.563788756549574,9.160990595203016,0.17789732635676342,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.177908148328658e-05,0.3292362326640492,5.895389885078378,7.279915195391016e-07,0.47290488244823536,28.529372889338717,18.624253341107064,8.912887696536119,0.21170477553671116,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.252601542070133e-05,0.37099554345542024,13.383074107466964,3.365548169959197e-07,0.4619705940904223,11.19960279455739,18.64469832446477,6.515999539746751,0.1983469044163704,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.5752701523593418e-05,0.34437046871078963,9.045433594605642,1.953456731725067e-06,0.35526908190244094,2.4347350256684916,18.526072533380933,8.840750326921446,0.21533389099985864,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.166575123962994e-05,0.31414135252930414,2.945640418822305,9.823822019184575e-07,0.4090244275138664,42.87906782376755,18.521767243419006,9.754497258348488,0.18696909693118266,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.273858546536059e-05,0.35657943111414464,0.11565001572638955,1.2523192661600573e-06,0.3005093765876578,5.7935297437341005,18.526209965978367,9.244405808978945,0.22285874773780717,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.1824261444232434e-05,0.32852137389866704,12.555544357404447,1.1278319459878058e-06,0.4205136587883841,16.796155980552204,18.701126475526863,9.064731126221831,0.18291948486069837,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.6214202222733548e-05,0.3899946060622478,24.060381359808513,2.351755611128959e-06,0.5682592916432393,16.90358133850048,18.580948689690235,8.967755074076283,0.24096409173617606,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
8.414718239967648e-06,0.4914450755111368,4.037317138448194,4.361349092194049e-07,0.46936804938780746,25.69618421343449,18.732783580463938,10.012524143534566,0.14552647400148394,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.2156744047372835e-05,0.3550172600276563,5.69542121739754,1.6875768873145214e-06,0.5291422447989829,15.082584357492335,18.68222599780079,8.996231111876364,0.1516434123210651,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.5493993243787038e-05,0.47482081541629095,18.19352102306682,8.554644535156953e-07,0.4142054816536455,16.880964472023088,18.645900421538684,9.00373073323671,0.19668428125635984,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.313221953978878e-05,0.39325574198810875,5.70980021782562,4.461126551126252e-07,0.5001382751814557,29.820591949613927,18.538058189734738,8.147761693489668,0.2173950633518018,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
4.2924548129620696e-05,0.41210422188435675,8.656740916914668,8.627295775058121e-07,0.4478616526874319,17.952800683782776,18.506583335983493,9.384267136959739,0.19675984293414817,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.184093857303426e-05,0.34119844736835714,7.422113694130443,7.797595396468329e-07,0.42372427909483257,1.0506107641816556,18.75006803445124,8.347753975780446,0.2408176826775433,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.2695554901525403e-05,0.373691472734474,18.101465767653867,1.0762923468638816e-06,0.5273329444938583,32.77430735521617,18.696809158728197,9.497240129854339,0.20456197557271227,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.4972497541550437e-05,0.3988349615862266,1.6043064572377066,8.804027809309201e-07,0.4967453518842293,8.12658365126978,18.51211342575513,9.68432227891713,0.17079452229133646,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
6.141285411611852e-05,0.3833104562353657,12.425640606707399,5.320589939048291e-07,0.5411199640140243,0.7017833609342876,18.531053889228403,8.125822239504354,0.17564544955585215,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.9027150364938822e-05,0.3883776424784741,5.138877477935008,9.46784883285237e-07,0.3898041217112748,4.770062110808466,18.73185821424301,8.650337410528536,0.21571620422785137,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
4.458443019725514e-05,0.446733354050011,36.19667894340618,2.7561575808424236e-06,0.549457226037303,2.793070543478188,18.547823426294315,9.958781578566914,0.19098358868352175,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.7738115947057393e-05,0.34993590936404984,4.405414957552666,1.4696290894558192e-06,0.3094748874661517,11.054562611140279,18.69506591828685,9.587201496014604,0.23149987685669743,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.170905491840871e-05,0.4559943687554751,18.1529374486675,1.7881389161493467e-06,0.5511919630683826,12.74575933629996,18.604358874574384,7.405543876850862,0.1559857036642495,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.440509750569208e-05,0.38656612702876875,10.632858613250656,9.322776142498152e-07,0.35642371545414436,34.35064128211752,18.596966923538364,10.034987442986614,0.23909340819017783,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.6541964051788596e-05,0.4106375427636018,20.996285137928425,7.837758148934327e-08,0.45019632812535815,6.366353169912895,18.501390586663863,9.808330918777253,0.20698070591577902,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.5941012149120713e-06,0.38655959229938686,7.014039699215771,2.12210240903302e-06,0.40498329956825363,12.998304366545092,18.539074454834292,7.339043937650329,0.21832429730763053,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.7467844660290712e-05,0.3728270666572555,8.131970172662074,1.8647239373723286e-06,0.339964035609825,30.57069229388533,18.641745022752715,9.275401741745828,0.23883316009897407,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.4281280383154463e-05,0.470348656253374,21.356899194685333,1.202842328951765e-06,0.4489898571597116,15.108086002755096,18.556747758557965,8.475030417670421,0.216546955398966,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.2672466095705284e-05,0.46502956771325604,6.226769839052942,3.4302690612796997e-07,0.39799053365416587,2.058453901433569,18.53602703684768,8.2803913173565,0.24598369789970168,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
5.351302793497675e-05,0.36614207648371033,15.722081092243158,1.389385822879328e-07,0.3854575597422364,0.1931887431931222,18.6061169455873,9.70382109363888,0.20479517905918854,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.6104938872512347e-05,0.4055253618881425,19.54993362489733,4.850258315746862e-07,0.4245911505418031,19.24128900025937,18.516695757784543,9.381841823754849,0.16737088756063895,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
8.360721002755861e-06,0.31243743569117555,8.315017306421781,1.3403628866229162e-06,0.32722606457866943,13.206245610406683,18.65167446999168,9.437139634029368,0.2445428244624102,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.2420082353682951e-05,0.3458452021761882,16.196758408695917,4.0318016424366263e-07,0.4767425068555823,13.851818111752952,18.50716649628574,7.223128596790862,0.21600217107227299,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.862430604190252e-05,0.31240889611020684,8.337612588847096,7.168354763990535e-07,0.4428957335959563,26.586119796229493,18.777783022266398,8.242545403983312,0.20988545881724893,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.3043835939481636e-05,0.42269671571543294,5.137857643889834,7.602985125274359e-07,0.35147211876155127,9.026645488833703,18.545003003351237,8.761820334142694,0.19793746305894883,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.4840590845360488e-05,0.4270313937341619,6.077805922926981,1.7260157617660358e-06,0.4593823182497092,6.659475086263675,18.507612565078723,10.06943565330879,0.24111458616315043,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.6852295030788685e-05,0.309846944738551,6.606042175136343,6.65659720863926e-07,0.6523540800089105,45.2961065569785,18.626767294041223,8.751311970050425,0.2366219515499328,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.67611808531185e-05,0.36229656891736917,8.130035395333056,1.5484888915477446e-06,0.32899347723979155,20.806126166294785,18.50379714171905,7.0354176220381985,0.15911956109145706,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
5.57363404951562e-06,0.33517744308680186,1.681637487095636,5.686660696465013e-07,0.49258903810310983,5.496777293731806,18.593346065469856,9.972188529717378,0.20164944432702342,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
4.229447181518103e-05,0.3050232631133282,4.6059236632155045,8.168482652785443e-07,0.3933345666948489,14.237904934109528,18.57018759071756,9.387540115888088,0.21627094440519404,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.7152307300826255e-05,0.35964165173769425,22.602394864071467,1.7052092600965214e-06,0.39348689958991184,29.49995097062095,18.68189225692978,7.002041378457718,0.1955336511958051,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.223484959464233e-05,0.37164953181297966,4.294292252107853,2.1380335104784045e-06,0.33680451551133883,26.88622722528297,18.664516931063467,9.286606930981856,0.23749935007782527,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.491866223550671e-05,0.3646166194397819,3.536543820012475,1.0738645103244551e-06,0.44891846849455813,2.389351062215569,18.52502227845083,9.916893041063169,0.1951249952757995,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.249191264122442e-05,0.4130216033670469,9.935862528508947,2.890108334962113e-06,0.36224832105588367,9.377890212939526,18.58973214803835,9.375102390782084,0.21929851727491836,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.292063633623211e-05,0.4374681402626875,7.628443449536471,2.7648817097645226e-07,0.45439099666055044,11.77163542514985,18.578976293038675,7.93496917417896,0.21858111294592913,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
8.369977064516465e-06,0.42706024101111,16.403765825857292,2.4650892034390953e-06,0.4573641632558111,10.74924904970746,18.541790493940887,9.818715832523601,0.21246188131899832,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.6494052721260674e-05,0.36996954814212357,8.612969769619664,4.616012137440553e-07,0.5591998546454932,0.2370717590796494,18.51092570569142,9.215055199914792,0.2313815550305084,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.2518279230870173e-05,0.40979030920652154,16.334701114663595,7.701866066933764e-07,0.5174081389735921,4.41525619972442,18.57133089960454,9.944937357127962,0.2157736209445214,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.6351956482405296e-05,0.43065679039555993,16.09613547576612,7.251444373338625e-07,0.4160668602002886,3.426059526816058,18.513247134536,8.518338937238957,0.17980551684493495,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
8.358382460657705e-06,0.3734917860364025,1.176405333085759,2.353210370192164e-07,0.585530345787081,25.68644124459048,18.691963581225696,9.143482150462473,0.23044886533983192,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
6.619853513185452e-06,0.3455956497303018,17.988987699368494,1.8632265900946808e-06,0.4937828994106204,17.9986185088777,18.599825495388323,8.40624016752943,0.18504602897593755,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.751242973471835e-05,0.41326408818681676,12.005978818234164,2.0056422197508886e-06,0.5164510077902188,5.9925910148027945,18.807010099099124,8.923660100405645,0.23128295789521824,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.4339799546043486e-05,0.30898468391592715,26.342010490052772,1.3951803403341675e-06,0.43237247429253706,5.456112996968443,18.951523500705747,9.72151539876468,0.2417070307118941,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.0127761136368987e-05,0.33254157334582396,10.21059883438815,2.2156506808067955e-06,0.5039281557984466,0.3595281532630802,18.52381314305801,9.708894322360154,0.24977488205349252,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.0308377833533614e-06,0.3094929313406765,20.04763095629108,1.260144964845537e-06,0.42315972097824767,32.80187241766199,18.55315720355948,9.73980354328247,0.24231473028392336,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.8239682993869637e-05,0.3068088868146502,5.844765858219503,1.588128134789059e-06,0.40375070707871163,3.406257484152573,18.51573545763649,8.590981348229723,0.23489797206255286,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.3446617137571265e-05,0.37317971075489403,11.857075834939167,7.399449210903063e-07,0.4146177668357472,17.90812742934229,18.5382470185015,6.729436345074396,0.17813738604208937,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.59511401445625e-05,0.4104555914691109,5.043256934678109,2.702801629941564e-06,0.44532125602602374,16.407109305852916,18.606270805205003,9.00420407415225,0.1766306376629187,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.107447539707879e-05,0.38884233475692037,11.410367258605191,7.8879683986148e-07,0.44118520346754775,21.197178477122513,18.56523532504211,7.62483378816424,0.22259141672950775,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.3336904781277097e-06,0.3695857500090739,11.417216263368474,1.1224760970181975e-06,0.5135361114403769,2.955891167945451,18.615157456251726,9.107901443668759,0.22164533257926644,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.5409457326541865e-05,0.35823449960544,15.780949043081279,2.011856678011251e-06,0.44035226962669316,2.934243643856971,18.535894265991384,8.72673426084443,0.20007645816352312,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.7893899212070068e-05,0.421003280307917,13.582982277434187,1.2015670558487006e-06,0.5484297053900331,36.6668119188515,18.911750014162283,9.810085578877883,0.23669825654407115,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.7749994702654255e-05,0.419727296749632,13.766446143902183,3.0380604752468665e-06,0.5480918531045993,4.213541267700458,18.674020020818727,8.34584341138354,0.23547122530979217,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.4422047285715373e-05,0.3603307955676433,23.373968349493943,1.4351720932114395e-06,0.5637546778461611,5.475776579201104,18.571997587382864,9.12174501246198,0.22726548270894664,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.1302897523233253e-05,0.39155482928087026,7.737094461396908,1.4081688549700473e-06,0.3945982867418205,4.375679524039088,18.535753736898265,9.204194512236398,0.20018002499153714,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.796047787603892e-05,0.4027334803966317,10.634023455842438,4.742263168080793e-07,0.503387030125771,15.542237642046983,18.710819495890174,8.009991430871604,0.22741428415060314,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.766049894969318e-05,0.3386613683083547,18.978019465415983,1.2237914219166476e-06,0.3781772445390702,42.32114223500064,18.5430756618234,9.214026804276125,0.20245450575151563,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
9.803172357091482e-06,0.3363156454104085,1.4438021834299493,1.3900453431627918e-06,0.5833103773816931,8.36195630124315,18.61732575442188,8.437024185449912,0.2100430039778232,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
7.964538145933874e-06,0.4795122721544731,12.696021588756404,1.372125049647492e-06,0.47498184162174556,17.620374369482846,18.647684793752408,7.904478707752961,0.2399690991379178,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.849025822400767e-05,0.4471794841214017,11.648383459136936,1.5249819428264968e-06,0.4343888785809524,12.264185085737141,18.511508153202207,10.03964868540559,0.19770508211765192,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.1495408873554748e-05,0.41538576775309977,3.223164008467811,6.850508642661634e-07,0.42402806057081943,12.515946579726117,18.50278735808945,10.012311790539268,0.19698808713004065,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.1461209509957264e-05,0.4325646770756083,17.262374714695895,8.113860149566969e-07,0.3837353858200143,0.8311200588808029,18.56860231217837,8.90071849750554,0.24138172796161456,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.511163722426909e-05,0.3930810440888622,12.739924203137829,3.734252939151278e-07,0.4031996709338302,27.373224517430724,18.61929785718673,9.11759749149728,0.1875264927879134,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.7312500490342243e-05,0.35910909330942187,13.510813489384878,4.721672934880713e-07,0.5160530107249277,2.3826564528451075,18.571635508908635,8.75021219807284,0.20271734958884055,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.3808506130766283e-05,0.403792058617091,3.210735129295368,1.0300864462023518e-06,0.43193252438050506,25.828593144021816,18.829802452041736,9.738036215165565,0.22455665810125003,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.0357554034772587e-05,0.3793202984686085,7.461354340139963,9.70346316461623e-07,0.410613694927194,14.533307023311114,18.543808505196445,9.526773542509988,0.1956502289241494,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.66532803133007e-05,0.40731118843653713,20.08500415922136,6.096487396885046e-07,0.48598703788866116,1.4992777211164054,18.54473952039313,6.63488910212183,0.2145760182422015,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
5.552066062462882e-05,0.41493900523064237,8.823323673411316,1.425691577654632e-06,0.46068604255441165,14.740376962284767,18.543077040662066,9.983209507137909,0.23439635097311165,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.066809938449959e-05,0.34180635249453695,2.6922011666039802,1.3318468336642304e-07,0.3758491955068343,14.381935689099889,18.579910272914464,9.032949636089725,0.20927918580428428,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.8482264043019186e-05,0.3664838592569651,10.507443062505441,5.654315642027723e-07,0.5781497671527228,11.271784604975112,18.632443500165337,8.41269939547899,0.19868439095219265,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.382276655096897e-05,0.3735305513644244,7.262706989809255,1.937162977921834e-06,0.46691541643322726,23.23007469997858,18.7699171798706,8.363524148717413,0.24934972966955463,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.5122839022408548e-05,0.35480918112107646,5.824413997630849,1.117924395961403e-06,0.6198724621321592,19.99452096720735,18.553114809699203,9.223374595919099,0.20212579941725567,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.704379006326206e-05,0.33043982150637163,16.63241299865979,1.5643929719033744e-06,0.505383268972222,41.91258954708435,18.86681668366767,8.947872396990881,0.2108071568350749,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.8930445974110326e-05,0.3959352966258104,21.987068409096977,1.0760936123454002e-06,0.4516670109931503,29.809142251948398,18.59850505262837,9.600660948945762,0.24273363891772098,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
5.7485753869592046e-05,0.3653860482307348,2.444156787883042,1.1213601161084254e-06,0.41216262022529854,4.925948441253669,18.52613789911403,7.8249031016406505,0.16345772747641657,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.238243287815337e-05,0.34025869372859974,8.650821471249383,8.380442114423471e-07,0.3606048240659552,14.508201863770042,18.520839125160485,7.726903295375036,0.20893934117121463,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
9.272867335954033e-06,0.3767843038938067,2.1130500261429788,1.991671275872974e-07,0.35734270835030085,1.4883737035312443,18.50487977130536,8.372092918442096,0.23554297973950114,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.0616144891866606e-05,0.38928109122937393,11.507258497226793,1.0872218265465723e-06,0.5280291463228786,14.51376965550514,18.733307264168978,9.17383214465063,0.18621093030089825,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.266747071287289e-05,0.3268443126559808,7.94054668823567,1.1586026126393385e-06,0.33954526112330147,8.172647448994221,18.50556741463854,6.727771896651314,0.20862248335508435,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.833244953761367e-05,0.4452786464514813,4.372496207290521,1.3958551565785074e-06,0.5677741328360828,13.204578330660995,18.860622646897166,8.592873515470092,0.24982831645809495,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.1288338977706e-05,0.40419642434148984,3.919656901793142,1.2266048041065467e-06,0.4569896002038312,16.054848677637757,18.657565824726124,8.258072754616006,0.18121143002401627,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
5.2051722219178756e-05,0.41333216856977184,5.017247637360396,7.559681010061053e-07,0.5569600502448541,3.3960610553717747,18.629392457184323,8.192968020008163,0.22824068618843363,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.6362810246534703e-05,0.3586489899300173,12.160376171131759,1.1764476009764852e-06,0.3907363515756902,31.04755278260934,18.719619669396884,9.380294597208003,0.21701182828012894,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.6633432762098e-05,0.3087234035951439,11.103790049896288,1.9348590995470307e-06,0.32273462460903773,3.9614788232067526,18.632315421478268,9.259528373873264,0.23894113762869545,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.377691556497659e-05,0.40723713311036935,25.147996342369396,2.650486365035461e-06,0.3481896166887697,7.343106229718962,18.506097847693557,8.399357360641048,0.21667012073232847,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.3658872255173583e-05,0.38649857963011075,3.8150551374919965,1.7348856997769977e-06,0.45367830478869636,18.493460039845335,18.627897109505437,8.533016339173674,0.1451407106753367,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.1434117003714918e-05,0.35711363557261383,21.332289843559334,3.030074430786034e-06,0.3990312369991047,4.72347453269623,18.795273616468375,9.960925793142755,0.21736317765485372,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.495263614000726e-05,0.4953937552513558,14.419790255104557,2.2837120481184958e-07,0.30588902961855935,7.473757295367932,18.878711782763578,7.568919772273663,0.23024164414159914,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.384489874541166e-05,0.4416678438310323,15.004900907732413,1.1361079795799506e-06,0.35117059729818184,14.556044270054706,18.550380143095488,8.19871285800457,0.18550663388078323,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.8602580026420164e-05,0.36005784233412996,2.5179076002760006,7.653194768159463e-07,0.5613790515464827,29.893503166986672,18.629699708954355,8.967302081964599,0.2273866180814549,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.6646254485990422e-05,0.4073710813726456,4.212687613937436,1.6808118444796187e-06,0.33644807067173027,9.837828407789196,18.84094388984418,9.012660484643316,0.17883786110943883,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.614768668954365e-05,0.37795768529779245,6.518515389434526,1.1439097125321392e-06,0.3986638376712616,26.509523710739725,18.615237449382793,9.308378618335905,0.21345366670596513,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
4.5801699810588755e-05,0.4017250559814769,15.674883384846027,1.4916513162869647e-06,0.36060227069156153,21.860030814809715,18.584924463124395,8.798363909349224,0.18503497973238706,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.1912064461170954e-05,0.4916033774436045,13.154169163031305,5.438738400969852e-07,0.3807156510720853,45.60867934999431,18.513294094018526,9.623182179345937,0.17850423112125532,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
8.100423411062293e-06,0.4103138660185379,16.042368984790542,9.408760005983096e-07,0.39513630188506255,19.66550315414975,18.539286856546067,7.621401602832165,0.14640309526671894,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.6943437756917564e-05,0.3265465854921602,7.338364130301919,5.085696664271678e-07,0.3929581987444364,26.626971554828554,18.686817322869423,9.628461033723976,0.22270268599219653,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
4.618936399830735e-05,0.40328481969476715,6.5757720585988135,1.7904489302703378e-06,0.4526946335722312,9.03970543299886,18.582868500879755,9.080293814703207,0.18123737182225746,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.3156960304264757e-05,0.37443891434769094,8.239554131814764,6.189203614363798e-07,0.44367815198727767,0.1408289643833314,18.526233457275392,9.175586322879743,0.1800418919991144,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
